text,label,multi_label,split,language,length,source,potential_noise
السلام عليكم ورحمة الله وبركاته ✋ متابعيني الكرام 🌺 كما عهدتكم فيكم الخير والبركة ادعموا اختكم ذكرى الشريف برتوي…,0,human,train,ar,19,ajgt,0
حتى صاحبي ؟ الي كان ساند ظهري كسر ظهري :(,0,human,train,ar,10,ajgt,0
احلى جمله كان ممكن اسمعها هاي الفتره 😂,0,human,test,ar,8,ajgt,0
حيوان حظرته الحين .. اوف تعبت واني احظرهم 😒,0,human,train,ar,9,ajgt,0
قوتنا بعد الله دائما أنتم🌹💙 الف مبرووك 💙 الحمد لله و الشكر له 🙏,0,human,train,ar,14,ajgt,0
"الاعضاء يتكلمون عن ظهور هالزي معهم ورقصها وجيمين قال لها : "" سيكون من الرائع لو نظرتي في عيناي في المرة القادمه ..…",0,human,train,ar,23,ajgt,0
أرغب يوما ما، أن نتأمل القمر ، أنا وأنت وحدنا.. تزحمنا الضحكات والخيالات والتأملات العميقة.. نتشارك كل شيء، نتابع…,0,human,train,ar,19,ajgt,0
صح نومي 😴,0,human,train,ar,3,ajgt,0
عبدالله بالله ريتويت صدقة عن امي في هذا الليلة الماطرة .. تكفون ادعوا لامي بالرحمة وان الله يبشرني…,0,human,train,ar,18,ajgt,0
لعب فينا البعوض 😤,0,human,train,ar,4,ajgt,0
🚫 تدخلات ايران في العراق واضحه ولاتحتاج لجدال ولكن من #المعيب على مؤيديهم ان ينكروا ويمجدوا ويبيعوا بلدهم لهذه المن…,0,human,train,ar,20,ajgt,0
ودي ﺎضممكك آلف ﻣرهه وفي کل ﺿمه ﺂعلمكك ﺂني مستحيل ﺂحب غيرک 💞,0,human,test,ar,13,ajgt,0
الصراحة مالقيت تعليق مناسب معقولة 😳 بارك الله في الشيخ الدكتور #عثمان_الخميس طرشوا حق #الزفوت,0,human,train,ar,15,ajgt,0
يحب يطلع دائما مخصر الملعون ☺,0,human,train,ar,6,ajgt,0
مشوار مع ابومطلق وبوفيحان فنجال قهوه بصالحيه يغند الراس بس لابسين شمغ مزدوجين رسمي عسي مايشوفنه العم صالح الفضاله 🙈,0,human,test,ar,20,ajgt,0
دع الأمل يسكنك وتفائل بأن القادم أجمل ، واستنشق عبير الحياة وثق بانك جميل وحياتك جميلة ❤,0,human,test,ar,17,ajgt,0
'' ابسألك ؟ وخذني على قد الوله واكذب علي . اشتقت لي ! اختر اجابه واحده اما نعم ، والا نعم . 💔 ☆ ☆,0,human,train,ar,25,ajgt,0
بالجد مافي حكومة انتقالية سنوات اخير ابنعوف قال سنتين بس 😂,0,human,test,ar,11,ajgt,0
تمر في بالي مثل الصبح مسرور شمسه تجيب النور و ضحكاتك ظلالي 💙 .,0,human,train,ar,14,ajgt,0
هه متت ضضححك😂😂 الله يسسعدك كثرر مااضحكتت :),0,human,train,ar,8,ajgt,0
رئيسين في يومين قالو الربيع العربي 😒 نحنا الكتاحه الأفريقية,0,human,train,ar,10,ajgt,0
الى متى .. ؟ 😭,0,human,train,ar,5,ajgt,0
اللهم فرحة تدمع لها العين وتقشعر لها الابدان ، ياارب 🙏 #اهلاوي_شجع_ضيع_صوتك,0,human,train,ar,12,ajgt,0
"""والعبادات ليست ثقيلة، ولكن القلوب حين خربتها الذنوب .. أثقلتها 💔 فاستغفروا ..❤️""",0,human,train,ar,13,ajgt,0
مكسورين يارب فأجبر كسر قلوبنا 💔,0,human,train,ar,6,ajgt,0
انتهت المكافئه 💔,0,human,test,ar,3,ajgt,0
ولا هو بيدي نترك الدرب ونعاني 💔,0,human,train,ar,7,ajgt,0
🔹الرافضي و الإباضي و التنويري و العلماني كلهم حرب على السنة 🔹 📌 تسجيل قيم و نافع يبين فيه بعض ضلالات هذه الفرق //…,0,human,train,ar,24,ajgt,0
#دخون_الدعوه قال الله ﷻ :- _*​﴿واسجد واقترب﴾*_ 💫 ✍ اذا كنت مهموما فاسجد اذا كنت مريضا فاسجد اذا كنت مد…,0,human,train,ar,20,ajgt,0
(ما الي خلق أداوم و لا أشوف أوادم).. 😑,0,human,train,ar,9,ajgt,0
انتظرك ولازلت متمسك فيك وغيري للأسف فيك يقهرني 💔,0,human,train,ar,9,ajgt,0
اللهم شيئا لطيفا مفاجئ غير مخطط له يأتي من دون توقع يبهج القلب … 🌹,0,human,train,ar,15,ajgt,0
كاني شفت دانييلا القردة.. ما تدري انه لما سمعت اغنيهم اترفيسا شيء جذي كيف الفرقة غطت على لفيفز حقينها و حرفيا مقاطعهم تجيب الهم معدا واحد 😭,0,human,train,ar,27,ajgt,0
بترجع الامور لمكانها الطبيعي غدا بحول الله 💛,0,human,train,ar,8,ajgt,0
📌 بسبب الأحوال الجوية تقرر تأخير امتحان المنتصف لمقرر: الثقافة الإسلامية ليكون: الفترة الأولى: من إلى . ال…,0,human,train,ar,18,ajgt,0
#انه_اسلامنا_عزنا_وفخرنا ✨ أن تكون مسلما لابد أن تكون لك مهام ووظيفة ✨ الإسلام «شهادة» لابد من أن تكون لك وظيفة…,0,human,train,ar,20,ajgt,0
لان ليفربول سنوات في اليوربا ليغ هذا غير المرات اللي احتلوا فيها المركز الثامن والتاسع وصار الفريق بدون مشاركات…,0,human,train,ar,19,ajgt,0
كلاسيكو الف و كلاسيكو الف الاول ينافس على مركز آسيوي الثاني ينافس على البقاء هنا تنتهي المقارنة و يقفل باب…,0,human,train,ar,20,ajgt,0
كلما إشتقت إليك كتبت للناس عنك 💔,0,human,test,ar,7,ajgt,0
دامك مع #غناتي ، فالك طيب 👍,0,human,train,ar,7,ajgt,0
💫 تقدر تحفر بير .. وتسعد ناس كثير!! ✅ بحمد الله وتوفيقه أنجزنا حفر أكثر من بئر لعام 💰 ابتداء من ريال…,0,human,train,ar,22,ajgt,0
متحاولش تشق طريقك للمستقبل ، إصبر والمستقبل هيشقك إنت وطريقك. #تنمية_بشريه 🐸,0,human,train,ar,12,ajgt,0
متجوزة عرفي واحلا نيج ودلع: شفشفه بوث كبلز خلفي سالب 😏 إبريل :58:31 صباحا,0,human,train,ar,14,ajgt,0
الف شكرا لإدارة ملتقى #سمان_الهرج ولكل من شارك في مجاراة ابياتي 🌹 تقبلوا إهدائي وتصميمي لأبياتكم . …,0,human,train,ar,18,ajgt,0
صباحك مشرق هند الورده 🌼,0,human,train,ar,5,ajgt,0
اخيرا صحيتي اشتقت يبوي 💔,0,human,train,ar,5,ajgt,0
- كثرة ذكره والصلاة عليه ﷺ ، لأمر الله سبحانه ، قال تعالى : إن الله وملائكته يصلون على الن…,0,human,test,ar,20,ajgt,0
ومتى ياترى يسوقني القدر لإحتضانك ؟ 💛,0,human,train,ar,7,ajgt,0
يسويله بلوك و يرقد 😠,0,human,train,ar,5,ajgt,0
اللهم صل وسلم وبارك على سيدنا محمد وعلى آله وصحبه أجمعين ❤,0,human,test,ar,12,ajgt,0
ححي من هو شافته عيني 😭,0,human,train,ar,6,ajgt,0
صباح الورد 🌸,0,human,train,ar,3,ajgt,0
ا انغاميي 🙂🙂,0,human,train,ar,3,ajgt,0
اتوقع من كثر مانت هاتك بهم راح يسوون قرعة بين اكثر من وسيلة انتقام واخيرا يتفقون على تعليقك من لسانك في كيبل الضغط العالي..! 😂,0,human,train,ar,25,ajgt,0
4.13🌟~| اعجابات الفيديو الموسيقي Boy With Luv تصل الى مليون اعجاب في غضون ساعة و36 دقيقة 💜,0,human,train,ar,17,ajgt,0
"🏟 هنا ""الجوهرة"" #الهلال 💙 #الأهلي_الهلال",0,human,test,ar,6,ajgt,0
الي قلبه ضعيف لايدخل 😭😭 خطورة التفحيط مشهد قديم لاكن مؤثر 😱,0,human,train,ar,12,ajgt,0
باقي تحطينها لي بالعاب تلبيس بنات 😍,0,human,train,ar,7,ajgt,0
اقسم بالله العظيم ثلاث مرات ان #وسيم_شحاده يوم كان يسوي محاضرات في مسجد الشيخ زايد كان يحضر الحضور عن طريق شخص سود…,0,human,train,ar,22,ajgt,0
😁..اشرب ماء بكثره اكيد عندك مشاكل بلمعده 🤔,0,human,train,ar,8,ajgt,0
انا معيطتش، محدش عيط 💔,0,human,train,ar,5,ajgt,0
الله يسامح قسم الفيزياء قبل كنت كويس 😑,0,human,train,ar,8,ajgt,0
الحمد لله💙 ألف مبروك يازعماء 💙 القادم أجمل إن شاء الله 🙏🏼,0,human,train,ar,12,ajgt,0
احرقي 😂 وعطيني توقعاتج,0,human,train,ar,4,ajgt,0
فيهم كمية غباء ماهي طبيعية 😂😂 يادلخ أكيد بأكون مسيار لنادي الاتحاد لانه من صالحنا تعطل النصر ، والمسيار يوم انت وا…,0,human,train,ar,22,ajgt,0
قوتنا بعد الله دائما أنتم🌹💙 الف مبرووك 💙 الحمد لله و الشكر له 🙏,0,human,train,ar,14,ajgt,0
__ سأبقى على يقين بأن ما أحلم به سيأتي يوما ❤ .,0,human,train,ar,12,ajgt,0
#المشاعر_هالليله_تقول #عبدالله_الرويشد بغنيلك انا احبك وأقول أهواك انا أهواك 💙,0,human,train,ar,10,ajgt,0
بعض القلوب لا تستحق إلا أن تهديها السعادة بكل ألوانها 💛 #تسنيم_المذكور,0,human,train,ar,12,ajgt,0
🌹ما أجمل الصباح حين​ ​يقبل علينا بدعوات طيبة من قلوب محبة في الله❤​ ​اللهم ارزقنا​ .. ​حلاوة الأخوة​ ، ​وطول الص…,0,human,test,ar,21,ajgt,0
ٲليس من العيب ان تحفظ كل الأغاني .. وتكرر نفس السورة في كل صلاة .. 💔,0,human,train,ar,16,ajgt,0
البحرين تغرق 🌚,0,human,train,ar,3,ajgt,0
💕 🇴🇲 و الفرآشأت أدركت أن شفأه الارض أغوت قدميك ف قبلتهأ ..ابي قابوس 🇴🇲 💕 تصميمي.. ✒️…,0,human,test,ar,18,ajgt,0
كنت عارفة انه لا 😒,0,human,train,ar,5,ajgt,0
# رئيسا للمخابرات سابقا ووزيرا للدفاع ونائب الرئيس السودانى عزلنا البشير الفاسد اللى خرب البلد 😂,0,human,train,ar,16,ajgt,0
📌 {و قال إني ذاهب إلىٰ ربي سيهدين} كلما شعرت بالحيرة والقلق ، اجمع هموم قلبك وارحل بها إلى الله ،…,0,human,train,ar,21,ajgt,0
هذي فالبيرلشما كيف بتطلع 😍,0,human,train,ar,5,ajgt,0
الفريق عبدالفتاح البرهان هو قائد القوات البرية السابق والمشرف على القوات السودانية في اليمن بالتنسيق مع محمد حمدان…,0,human,train,ar,18,ajgt,0
أوجاعك التي لم يلتفت لها أحد ، هي تحت عناية الله سبحانه ، ثق دائما بالله ولا تفقد الأمل انهو على كل شي قدير صبا…,0,human,train,ar,25,ajgt,0
بكرا في امتحان ولا لأ 🌚,0,human,test,ar,6,ajgt,0
اكابر عن غيابه واقول انا بخير واشوف المحبين وينكسر قلبي 💔,0,human,train,ar,11,ajgt,0
إسترجاع حسابك في تويتر ❣️ إذا نسيت كلمة السر 😭 شرح ممتاز 💪 وفعلا جربته ونجحت الطريقه😍,0,human,test,ar,17,ajgt,0
قلوبنا في الإجتماع 💔,0,human,train,ar,4,ajgt,0
أجيب تسعين قشطة كل يوم وسط شمس الظهر ولا حرارة المطبخ 😞,0,human,train,ar,12,ajgt,0
انا مؤدبة وبرد والله العظيم ✋,0,human,train,ar,6,ajgt,0
لغز ما يحله إلا الذكي الفطن 🤔 ناتج هذه المعادلة كم يطلع ؟ ملاحظة: الحل الصحيح في أول ردد￼👇 #الاتحاد_النصر,0,human,test,ar,20,ajgt,0
وإن أتعبك شيء فهناك من أتعبه كل شيء فقل الحمد لله دائما وابدا 💔,0,human,train,ar,14,ajgt,0
"- كيف دمرت أحلام ليفربول؟ 🎙️ جوزيه مورينيو: ""قبل مباراتنا ضدهم في أنفيلد شعرت انهم بهذا اليوم يجهزون للإحتفال بال…",0,human,test,ar,20,ajgt,0
الأيام دي إتغير حالها .. 💔 مابقاش حد يعيش التاني ..👌,0,human,test,ar,11,ajgt,0
يالله كسر الفرع كله 😩,0,human,train,ar,5,ajgt,0
احب صوته يجيب النوم 🌚,0,human,train,ar,5,ajgt,0
عظم الله اجري 💔,0,human,train,ar,4,ajgt,0
انتي ليه بتقولي (هنا، لما يسافر السودان) انتي قاعده ف اليمن 😳,0,human,train,ar,12,ajgt,0
⏰ #الهلال × الأهلي نهاية المباراة.. ألف مبرووك لجماهير #الزعيم 💙 #الأهلي_الهلال,0,human,train,ar,12,ajgt,0
"صور مخبئة في هآتفي ، أفتقد صآحبهآ ; كثيرآ , ! ربي ارحمهما كما ربياني صغيرا 💔",0,human,train,ar,17,ajgt,0
شي بإذن الله 😅,0,human,test,ar,4,ajgt,0
صرتلهم جسر عبرو عليه هواي واليعبر يسولف عني ويذمني نعرفها البشر لا ما تجازي الزين شجر مثمر صرت والمار…,0,human,train,ar,19,ajgt,0
م عندهم سالفه بينهزمون 💔,0,human,test,ar,5,ajgt,0
بعبير الشوق جئتكم أبعثر على حروف العطر أشتياقي تسبقني إليكم ..خطوات الحنين أدعو يآرب أجعلنا راضين بنصيبنا في…,0,human,test,ar,18,ajgt,0
المكياج حلو 😍,0,human,train,ar,3,ajgt,0
ان شاء الله تتحقق الأماني وتشوفها على ارض الواقع 🌹,0,human,train,ar,10,ajgt,0
"""الإحترام.. والكلام الطيب..والإبتسامة.. والتسامح.. والتجاوز كلها نوافذ لجمال الحياة فمن أراد الإستمتاع بالحياة فلاي…",0,human,train,ar,14,ajgt,0
مش قادرة اقول وانا كمان😔,0,human,train,ar,5,ajgt,0
